id,region,join_count,numerical_direction,numerical_frequency,numerical_experience,numerical_quality,normalized_clusters,normalized_direction,normalized_frequency,normalized_experience,normalized_quality,weighted_surf,surf_subindex
169,Nordeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0935671491
170,Nordeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0467835746
171,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
172,Nordeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0935671491
173,Nordeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0935671491
174,Nordeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0935671491
175,Nordeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0467835746
176,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
177,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
178,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
179,Nordeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2339178728
180,Nordeste,5,1,1,1,1,0.363636,0,0,1,0,0.8636360000000001,0.1871342983
181,Nordeste,5,1,1,1,1,0.363636,0,0,1,0,0.8636360000000001,0.1871342983
182,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
183,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
184,Nordeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0467835746
185,Nordeste,5,1,1,1,1,0.363636,0,0,1,0,0.8636360000000001,0.1871342983
186,Nordeste,5,1,1,1,1,0.363636,0,0,1,0,0.8636360000000001,0.1871342983
187,Nordeste,5,1,1,1,1,0.363636,0,0,1,0,0.8636360000000001,0.1871342983
188,Nordeste,5,1,1,1,1,0.363636,0,0,1,0,0.8636360000000001,0.1871342983
189,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
190,Nordeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0467835746
191,Nordeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0467835746
192,Nordeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0935671491
193,Nordeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0935671491
194,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
445,Nordeste,6,1,2,0,3.5,0.454545,0,0.3333333333,0,0.625,1.079545,0.2982453522
446,Nordeste,3,2,4,1,3,0.181818,1,1,1,0.5,1.681818,0.608186984
447,Nordeste,4,2,4,1,1,0.272727,1,1,1,0,1.272727,0.3976606412
448,Nordeste,4,2,4,1,3,0.272727,1,1,1,0.5,1.772727,0.6549705586
449,Nordeste,7,2,3,1,3.5,0.545455,1,0.6666666667,1,0.625,2.170455,0.8596492763
450,Nordeste,7,2,4,1,3.5,0.545455,1,1,1,0.625,2.170455,0.8596492763
451,Nordeste,7,2,4,1,3,0.545455,1,1,1,0.5,2.045455,0.7953217969
452,Nordeste,6,1,4,0,3.5,0.454545,0,1,0,0.625,1.079545,0.2982453522
453,Nordeste,6,2,4,1,3,0.454545,1,1,1,0.5,1.954545,0.7485377077
454,Nordeste,2,2,3,1,3,0.090909,1,0.6666666667,1,0.5,1.590909,0.5614034095
455,Nordeste,2,2,4,0,3.5,0.090909,1,1,0,0.625,1.215909,0.3684209714
456,Nordeste,1,2,4,1,3,0,1,1,1,0.5,1.5,0.5146198349
457,Nordeste,1,1,3,0,3.5,0,0,0.6666666667,0,0.625,0.625,0.0643274794
458,Nordeste,3,1,2,0,3.5,0.181818,0,0.3333333333,0,0.625,0.806818,0.1578946285
459,Nordeste,5,2,3,1,3.5,0.363636,1,0.6666666667,1,0.625,1.988636,0.7660816125
460,Nordeste,3,2,2,0,3.5,0.181818,1,0.3333333333,0,0.625,1.306818,0.4152045459
461,Nordeste,6,2,4,1,3,0.454545,1,1,1,0.5,1.954545,0.7485377077
462,Nordeste,9,2,3,1,3.5,0.727273,1,0.6666666667,1,0.625,2.352273,0.9532164254
463,Nordeste,10,2,4,1,3.5,0.818182,1,1,1,0.625,2.443182,1
464,Nordeste,1,2,4,0,3.5,0,1,1,0,0.625,1.125,0.3216373968
465,Nordeste,1,2,2,0,3.5,0,1,0.3333333333,0,0.625,1.125,0.3216373968
466,Nordeste,2,1,3,0,3.5,0.090909,0,0.6666666667,0,0.625,0.715909,0.1111110539
467,Nordeste,2,2,3,1,3,0.090909,1,0.6666666667,1,0.5,1.590909,0.5614034095
468,Nordeste,1,2,4,1,3.5,0,1,1,1,0.625,1.625,0.5789473143
469,Nordeste,6,1,2,0,3.5,0.454545,0,0.3333333333,0,0.625,1.079545,0.2982453522
470,Nordeste,4,2,4,1,3.5,0.272727,1,1,1,0.625,1.897727,0.719298038
471,Nordeste,2,2,3,1,3,0.090909,1,0.6666666667,1,0.5,1.590909,0.5614034095
472,Nordeste,2,2,1,1,3,0.090909,1,0,1,0.5,1.590909,0.5614034095
473,Nordeste,1,2,4,1,3.5,0,1,1,1,0.625,1.625,0.5789473143
474,Nordeste,3,2,4,0,4,0.181818,1,1,0,0.75,1.431818,0.4795320253
475,Nordeste,5,2,4,1,3,0.363636,1,1,1,0.5,1.863636,0.7017541332
476,Nordeste,4,2,3,0,4,0.272727,1,0.6666666667,0,0.75,1.522727,0.5263155999
477,Nordeste,3,2,4,0,3.5,0.181818,1,1,0,0.625,1.306818,0.4152045459
478,Nordeste,1,2,1,1,3,0,1,0,1,0.5,1.5,0.5146198349
479,Nordeste,1,2,3,0,2,0,1,0.6666666667,0,0.25,0.75,0.1286549587
480,Nordeste,1,1,2,1,3,0,0,0.3333333333,1,0.5,1,0.2573099174
481,Nordeste,5,1,3,1,3.5,0.363636,0,0.6666666667,1,0.625,1.488636,0.5087716951
482,Nordeste,7,2,4,1,4,0.545455,1,1,1,0.75,2.295455,0.9239767557
483,Nordeste,7,1,2,0,3.5,0.545455,0,0.3333333333,0,0.625,1.170455,0.3450294414
484,Nordeste,7,2,3,1,3.5,0.545455,1,0.6666666667,1,0.625,2.170455,0.8596492763
485,Nordeste,5,2,3,1,3.5,0.363636,1,0.6666666667,1,0.625,1.988636,0.7660816125
486,Nordeste,2,2,1,1,3,0.090909,1,0,1,0.5,1.590909,0.5614034095
487,Nordeste,1,2,3,1,3,0,1,0.6666666667,1,0.5,1.5,0.5146198349
488,Nordeste,2,2,3,1,3,0.090909,1,0.6666666667,1,0.5,1.590909,0.5614034095
489,Nordeste,1,2,1,1,3,0,1,0,1,0.5,1.5,0.5146198349
490,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
491,Nordeste,8,1,2,0,4,0.636364,0,0.3333333333,0,0.75,1.386364,0.4561404953
492,Nordeste,8,2,3,0,4,0.636364,1,0.6666666667,0,0.75,1.886364,0.7134504128
493,Nordeste,9,2,1,1,3,0.727273,1,0,1,0.5,2.227273,0.8888889461
494,Nordeste,9,2,1,1,3,0.727273,1,0,1,0.5,2.227273,0.8888889461
495,Nordeste,9,1,2,1,3,0.727273,0,0.3333333333,1,0.5,1.7272729999999998,0.6315790286
496,Nordeste,9,1,1,0,3.5,0.727273,0,0,0,0.625,1.3522729999999998,0.4385965905
497,Nordeste,9,1,2,0,4,0.727273,0,0.3333333333,0,0.75,1.4772729999999998,0.5029240699
498,Nordeste,3,2,4,1,3.5,0.181818,1,1,1,0.625,1.806818,0.6725144634
499,Nordeste,4,2,3,0,3.5,0.272727,1,0.6666666667,0,0.625,1.397727,0.4619881205
500,Nordeste,3,2,3,1,3,0.181818,1,0.6666666667,1,0.5,1.681818,0.608186984
501,Nordeste,4,2,1,0,3.5,0.272727,1,0,0,0.625,1.397727,0.4619881205
502,Nordeste,1,2,3,0,3.5,0,1,0.6666666667,0,0.625,1.125,0.3216373968
503,Nordeste,1,2,2,0,3,0,1,0.3333333333,0,0.5,1,0.2573099174
504,Nordeste,2,2,3,1,3,0.090909,1,0.6666666667,1,0.5,1.590909,0.5614034095
505,Nordeste,5,2,1,0,3.5,0.363636,1,0,0,0.625,1.488636,0.5087716951
506,Nordeste,1,2,3,0,3,0,1,0.6666666667,0,0.5,1,0.2573099174
507,Nordeste,1,2,1,1,3.5,0,1,0,1,0.625,1.625,0.5789473143
508,Norte,1,2,2,1,3.5,0,1,0.3333333333,1,0.625,1.625,0.5789473143
509,Norte,1,2,4,0,5,0,1,1,0,1,1.5,0.5146198349
510,Norte,1,2,3,1,3,0,1,0.6666666667,1,0.5,1.5,0.5146198349
537,Nordeste,1,2,4,1,3,0,1,1,1,0.5,1.5,0.5146198349
538,Nordeste,1,1,3,1,1,0,0,0.6666666667,1,0,0.5,0
539,Nordeste,10,2,1,1,3.5,0.818182,1,0,1,0.625,2.443182,1
540,Nordeste,1,2,3,0,1,0,1,0.6666666667,0,0,0.5,0
541,Nordeste,2,2,3,1,3,0.090909,1,0.6666666667,1,0.5,1.590909,0.5614034095
542,Nordeste,7,2,3,1,3.5,0.545455,1,0.6666666667,1,0.625,2.170455,0.8596492763
543,Nordeste,3,1,4,1,3.5,0.181818,0,1,1,0.625,1.306818,0.4152045459
544,Nordeste,1,2,3,1,3.5,0,1,0.6666666667,1,0.625,1.625,0.5789473143
545,Nordeste,8,1,2,0,3.5,0.636364,0,0.3333333333,0,0.625,1.261364,0.391813016
546,Nordeste,3,2,1,1,3.5,0.181818,1,0,1,0.625,1.806818,0.6725144634
547,Norte,1,2,3,1,3,0,1,0.6666666667,1,0.5,1.5,0.5146198349
548,Norte,1,1,2,1,3,0,0,0.3333333333,1,0.5,1,0.2573099174
